,mwe,label,sentence
2569,pull_weight,I,"This guarantees total inadequacy, but the pay-off is (a) the knowledge that nobody could cope with all fifteen, and that therefore the failure does not reflect badly on him personally, and (b) some self-righteousness at how hard he is trying to contribute, and resentment at those who are not ‘pulling their weight."
2570,pull_weight,I,"Responsible, neighbourly and democratic, for nearly half a century it has been as gemütlich abroad as it has been at home, pulling either its weight or its punches as the occasion demanded."
2571,pull_weight,L,"The cost is $10,000-70,000 — though customers must provide their own cars (which need to have engines powerful enough to pull all that extra weight)."
2572,pull_weight,I,"She thought: At least Mary and Reggie will pull their weight, at least one can say that of their kind…"
2573,pull_weight,Q,All members were expected to pull their weight.
2574,pull_weight,I,There is an implied duty upon partners to exercise reasonable care in the performance of their duties under the agreement.
2575,pull_weight,I,"Since results are dependent on team effort, managers are also given an incentive to ensure that each member of the team pulls his or her weight."
2576,pull_weight,Q,You were expected to pull your weight in this direction and there was no question of anyone getting paid.’
2577,pull_weight,Q,Over at East New Houses in Baldersdale the youngsters they hired were regarded as family.
2578,pull_weight,L,"He found that a quiet bay gelding had been saddled for him, and mounted along with the others, the Hearthwares hissing with effort as they pulled the weight of their armour into the saddle."
2579,pull_weight,Q,"‘I'm sure I'll try to pull my weight, sir,’ he said, his damask cheek giving no sign of the tongue inside it."
2580,pull_weight,Q,"‘Look, Leon,’ he said finally, almost casually, ‘I can't run a stable on idle, incompetent, unreliable labour."
2581,pull_weight,Q,HEALTH Secretary Virginia Bottomley (second right) was pulling her weight yesterday — and helping raise money for Save the Children.
2582,pull_weight,I,"Anyway, please could you thank GEORGE most sincerely for his endeavours — the fact that everyone pulls their weight up there ensures the place runs at minimal cost to all users."
2583,pull_weight,Q,‘Caroline never made any fuss about pulling her weight.’
2584,pull_weight,Q,‘In this place everyone pulls his or her weight.
2585,pull_weight,I,"Responding to criticism that Germany was not pulling its weight within the alliance the government announced on Jan. 25 that its financial contribution to the Gulf effort totalled DM5,300 million, of which DM3,400 million was for Western allies and DM1,900 million for ""frontline"" Arab states (US$1.00=DM1.4885 as at Jan. 28, 1991)."
2586,pull_weight,L,Melissa pulled her sagging weight from the fence.
2587,pull_weight,I,"She attested in September 1939 that ‘universally, householders have been shocked at the disgraceful and disgusting conditions in which a certain portion of the population lives’, and that ‘the low slum type form the majority of the mothers, some out for what they can get, most of them dirty, many of them idle and unwilling to work or pull their weight’."
2588,pull_weight,I,Francis has never been interested in the business and he's never pulled his weight.
2589,pull_weight,I,It's all placing an intolerable burden on charities like Save The Children who say far too often the international community is not pulling its weight.
2590,pull_weight,Q,‘I'd like to feel I'm pulling my weight.
2591,pull_weight,Q,"‘After all, I'd hate anyone to think I wasn't pulling my weight.’"
2592,pull_weight,I,"In July, the number of of reported nests was 320, that's double on the same period last year."
2593,pull_weight,I,"‘I said if we didn't win this time we'd abolish the b + + + + + +,’ says Dixon, digging in for the first time since his Army days."
2594,pull_weight,Q,"They, they would love him I mean one of them  it was annoying really cos Terry's just not pulling his weight."
2595,pull_weight,I,"I feel like I can be contributed towards  for I must admit that, I do feel as though I could be pulling my weight a bit, especially when Chris worries about money."
2596,pull_weight,Q,"You need treating, pull some weight."
2597,see_star,I,"Well, three nuts spat me out and I can honestly say that the first time I fell, headfirst, facing outwards, above the wall we had just climbed, I really did see stars."
2598,see_star,L,It was one of those gorgeous early mornings when the sun has just risen but it's still dark enough to see the brightest stars.
2599,see_star,L,"A nice piece of work; but bear in mind that a much more ambitious measurement, which would have taken the biggest chunk of the Hubble's observing time, is completely beyond the telescope's present capacity, because it involves seeing faint variable stars in far-off galaxies."
2600,see_star,L,The darkness intensified down in the wood though I could see stars between the boughs.
2601,see_star,L,For we have seen his star in the east and are come to worship him.’
2602,see_star,L,"And when they saw the star, they rejoiced with exceeding great joy."
2603,see_star,Q,Pete saw stars.
2604,see_star,L,"At MGM, he saw all the famous movie stars that populated that most famous of studios, and to his friends he name-dropped a few like Grace Kelly, with whom he fell in love from afar before she ran off to marry her prince."
2605,see_star,L,"It was a starry night that night, and by leaning against the cold window Boy could see the stars, not the stars of The Bar ceiling now, but the real ones."
2606,see_star,L,"Then they drove on, freezing, because Boy kept his window down so that he could see the stars."
2607,see_star,L,The idea of a view and the vision of Boullee are of the same order of thought and sight.
2608,see_star,L,"Do people pay to go to athletics meetings because it's ‘athletics’, or do they go to see the individual stars?"
2609,see_star,L,See the stars.
2610,see_star,I,"The fist came up and caught him on the side of the head and Jack went down, seeing little sparkling stars."
2611,see_star,L,"One day, much to Dustin's irritation, she asked the driver of the limo  that was taking the two of them back to Manhattan to stop because she saw a wishing star in the sky."
2612,see_star,L,"TOP builder Wimpey was fined £4,000 yesterday over the death of a worker who fell more than 70ft to his death."
2613,see_star,L,Break away to Butlin's for £16.50
2614,see_star,Q,It's love-all when Elton sees stars
2615,see_star,L,"And then she turned to Cary Grant, and said, ‘You never see any movie stars, do you?’"
2616,see_star,L,"And he said, ‘No, my dear, you don't….’"
2617,see_star,Q,George Sees Stars
2618,see_star,L,"Showmen knew that middle-class critics had to be bought off and that topicality could sell films to certain audiences but they also appreciated that audiences were more likely to go to the movies for spectacle, for adventure, for comedy, for sex, to see particular stars, and to be entertained in the widest sense."
2619,see_star,L,The mm- to cm-scale alternation is between paler (nannofossil-bearing) diatom ooze and purer diatom ooze (Fig. 2).
2620,see_star,L,"It was a deliberate policy to appeal to the family and the television audience, who came to the tournament to see their stars, not the golf stars."
2621,see_star,L,"So far as we know, Ptolemy spent his whole life in Alexandria, which is well north of the Earth's equator, so that he could not see the stars of the far south."
2622,see_star,L,"In the same field lies the open cluster NGC 2506, easy with × 7 and large with × 20, though with few individual stars."
